"id","tml_cd","stack_date","stack_hour","capa_tier_avail","capa_tier_max","num_tier_avail","num_tier_max","num_bay","num_row","ground_slot_ttl","ground_slot_occ","van_f_20","van_f_40","van_m_20","van_m_40","van_clss_ex","van_clss_im","van_clss_ts","van_clss_sh","van_clss_st","log_dt"
102989,SAA,"20260122","05",33639,36531,105,122,811,239,8502,2672,721,1987,668,1426,1066,2077,0,0,1659,2026-01-23 23:05:00.007
102988,SAA,"20260122","16",33639,36531,105,122,811,239,8502,2721,695,1937,751,1480,1045,2016,0,0,1802,2026-01-23 23:05:00.007
102969,SAA,"20260122","06",33639,36531,105,122,811,239,8502,2677,721,1987,671,1430,1066,2077,0,0,1666,2026-01-23 23:05:00.007
102968,SAA,"20260122","21",33639,36531,105,122,811,239,8502,2729,657,2033,679,1443,888,2093,0,0,1831,2026-01-23 23:05:00.007
102967,SAA,"20260122","12",33639,36531,105,122,811,239,8502,2669,648,1882,716,1457,1066,1899,0,0,1738,2026-01-23 23:05:00.007
102990,SAA,"20260122","08",33639,36531,105,122,811,239,8502,2660,689,1910,688,1456,1066,1968,0,0,1709,2026-01-23 23:05:00.007
102982,SAA,"20260122","22",33639,36531,105,122,811,239,8502,2720,669,2058,660,1409,822,2141,0,0,1833,2026-01-23 23:05:00.007
102983,SAA,"20260122","02",33639,36531,105,122,811,239,8502,2637,721,1936,657,1420,1015,2077,0,0,1642,2026-01-23 23:05:00.007
102981,SAA,"20260122","14",33639,36531,105,122,811,239,8502,2703,647,1909,741,1474,1068,1923,0,0,1780,2026-01-23 23:05:00.007
102986,SAA,"20260122","11",33639,36531,105,122,811,239,8502,2655,652,1883,707,1443,1066,1904,0,0,1715,2026-01-23 23:05:00.007
102243,SAA,"20260121","15",33639,36531,105,122,811,239,8502,2563,771,1910,619,1360,906,2210,0,0,1544,2026-01-22 23:05:00.017
102257,SAA,"20260121","05",33639,36531,105,122,811,239,8502,2572,866,2041,580,1284,467,2443,0,0,1861,2026-01-22 23:05:00.017
102250,SAA,"20260121","22",33639,36531,105,122,811,239,8502,2588,721,1849,649,1415,924,2081,0,0,1629,2026-01-22 23:05:00.017
102249,SAA,"20260121","14",33639,36531,105,122,811,239,8502,2569,781,1931,617,1351,688,2247,0,0,1745,2026-01-22 23:05:00.017
102238,SAA,"20260121","06",33639,36531,105,122,811,239,8502,2582,866,2041,581,1298,467,2443,0,0,1876,2026-01-22 23:05:00.017
102237,SAA,"20260121","10",33639,36531,105,122,811,239,8502,2542,782,1933,593,1326,687,2251,0,0,1696,2026-01-22 23:05:00.017
102236,SAA,"20260121","21",33639,36531,105,122,811,239,8502,2575,721,1836,642,1407,911,2081,0,0,1614,2026-01-22 23:05:00.017
102251,SAA,"20260121","02",33639,36531,105,122,811,239,8502,2536,866,2007,571,1263,433,2443,0,0,1831,2026-01-22 23:05:00.017
102235,SAA,"20260121","12",33639,36531,105,122,811,239,8502,2549,781,1930,602,1333,687,2247,0,0,1712,2026-01-22 23:05:00.017
102258,SAA,"20260121","08",33639,36531,105,122,811,239,8502,2562,826,1975,588,1324,467,2337,0,0,1909,2026-01-22 23:05:00.017
102248,SAA,"20260121","23",33639,36531,105,122,811,239,8502,2597,721,1862,651,1417,937,2081,0,0,1633,2026-01-22 23:05:00.017
102247,SAA,"20260121","20",33639,36531,105,122,811,239,8502,2570,721,1831,638,1401,906,2081,0,0,1604,2026-01-22 23:05:00.017
102246,SAA,"20260121","04",33639,36531,105,122,811,239,8502,2563,866,2041,579,1270,467,2443,0,0,1846,2026-01-22 23:05:00.017
102245,SAA,"20260121","19",33639,36531,105,122,811,239,8502,2558,721,1831,635,1394,906,2081,0,0,1594,2026-01-22 23:05:00.017
102244,SAA,"20260121","01",33639,36531,105,122,811,239,8502,2522,866,1984,571,1260,410,2443,0,0,1828,2026-01-22 23:05:00.017
102242,SAA,"20260121","03",33639,36531,105,122,811,239,8502,2553,866,2028,575,1265,454,2443,0,0,1837,2026-01-22 23:05:00.017
102241,SAA,"20260121","13",33639,36531,105,122,811,239,8502,2565,781,1931,609,1341,688,2247,0,0,1727,2026-01-22 23:05:00.017
102253,SAA,"20260121","18",33639,36531,105,122,811,239,8502,2558,721,1831,635,1392,906,2081,0,0,1592,2026-01-22 23:05:00.017
102254,SAA,"20260121","11",33639,36531,105,122,811,239,8502,2546,781,1929,599,1326,687,2246,0,0,1702,2026-01-22 23:05:00.017
102240,SAA,"20260121","17",33639,36531,105,122,811,239,8502,2551,726,1835,635,1384,906,2090,0,0,1584,2026-01-22 23:05:00.017
102239,SAA,"20260121","00",33639,36531,105,122,811,239,8502,2510,866,1963,570,1257,389,2443,0,0,1824,2026-01-22 23:05:00.017
102252,SAA,"20260121","07",33639,36531,105,122,811,239,8502,2554,854,2008,584,1304,467,2398,0,0,1885,2026-01-22 23:05:00.017
102256,SAA,"20260121","16",33639,36531,105,122,811,239,8502,2558,755,1860,625,1376,906,2144,0,0,1566,2026-01-22 23:05:00.017
102255,SAA,"20260121","09",33639,36531,105,122,811,239,8502,2549,819,1957,588,1332,467,2312,0,0,1917,2026-01-22 23:05:00.017
101505,SAA,"20260120","10",33639,36531,105,122,811,239,8502,2475,911,2072,561,1185,344,2642,0,0,1743,2026-01-21 23:05:00.006
101523,SAA,"20260120","09",33639,36531,105,122,811,239,8502,2486,926,2125,560,1185,344,2710,0,0,1742,2026-01-21 23:05:00.006
101522,SAA,"20260120","11",33639,36531,105,122,811,239,8502,2443,894,2033,568,1177,344,2586,0,0,1742,2026-01-21 23:05:00.006
101521,SAA,"20260120","18",33639,36531,105,122,811,239,8502,2454,866,1921,552,1209,346,2444,0,0,1758,2026-01-21 23:05:00.006
101520,SAA,"20260120","07",33639,36531,105,122,811,239,8502,2477,938,2146,553,1159,344,2743,0,0,1709,2026-01-21 23:05:00.006
101519,SAA,"20260120","02",33639,36531,105,122,811,239,8502,2473,950,2155,543,1133,318,2790,0,0,1673,2026-01-21 23:05:00.006
101518,SAA,"20260120","22",33639,36531,105,122,811,239,8502,2485,866,1936,566,1243,362,2443,0,0,1806,2026-01-21 23:05:00.006
101517,SAA,"20260120","14",33639,36531,105,122,811,239,8502,2446,892,2019,589,1178,344,2570,0,0,1764,2026-01-21 23:05:00.006
101516,SAA,"20260120","20",33639,36531,105,122,811,239,8502,2462,866,1922,560,1224,347,2444,0,0,1781,2026-01-21 23:05:00.006
101515,SAA,"20260120","23",33639,36531,105,122,811,239,8502,2493,866,1941,568,1252,367,2443,0,0,1817,2026-01-21 23:05:00.006
101514,SAA,"20260120","04",33639,36531,105,122,811,239,8502,2489,950,2181,544,1139,344,2790,0,0,1680,2026-01-21 23:05:00.006
101513,SAA,"20260120","19",33639,36531,105,122,811,239,8502,2457,866,1920,553,1221,346,2443,0,0,1771,2026-01-21 23:05:00.006
101512,SAA,"20260120","01",33639,36531,105,122,811,239,8502,2463,950,2137,542,1132,300,2790,0,0,1671,2026-01-21 23:05:00.006
101511,SAA,"20260120","15",33639,36531,105,122,811,239,8502,2447,884,1994,589,1191,344,2537,0,0,1777,2026-01-21 23:05:00.006
101525,SAA,"20260120","05",33639,36531,105,122,811,239,8502,2494,950,2181,548,1150,344,2790,0,0,1695,2026-01-21 23:05:00.006
101506,SAA,"20260120","06",33639,36531,105,122,811,239,8502,2499,950,2181,552,1154,344,2790,0,0,1703,2026-01-21 23:05:00.006
101510,SAA,"20260120","03",33639,36531,105,122,811,239,8502,2487,950,2173,544,1135,336,2790,0,0,1676,2026-01-21 23:05:00.006
101509,SAA,"20260120","13",33639,36531,105,122,811,239,8502,2447,893,2026,580,1173,344,2578,0,0,1750,2026-01-21 23:05:00.006
101508,SAA,"20260120","17",33639,36531,105,122,811,239,8502,2450,866,1927,552,1206,346,2450,0,0,1755,2026-01-21 23:05:00.006
101526,SAA,"20260120","08",33639,36531,105,122,811,239,8502,2480,927,2129,559,1176,344,2715,0,0,1732,2026-01-21 23:05:00.006
101524,SAA,"20260120","16",33639,36531,105,122,811,239,8502,2454,870,1955,569,1199,346,2482,0,0,1765,2026-01-21 23:05:00.006
101507,SAA,"20260120","00",33639,36531,105,122,811,239,8502,2447,950,2116,542,1132,279,2790,0,0,1671,2026-01-21 23:05:00.006
101503,SAA,"20260120","12",33639,36531,105,122,811,239,8502,2441,893,2025,573,1172,344,2577,0,0,1742,2026-01-21 23:05:00.006
101504,SAA,"20260120","21",33639,36531,105,122,811,239,8502,2476,866,1925,563,1230,351,2443,0,0,1790,2026-01-21 23:05:00.006
100792,SAA,"20260119","16",33639,36531,105,122,811,239,8502,2396,955,2080,521,1081,229,2809,0,0,1599,2026-01-20 23:05:00.009
100794,SAA,"20260119","08",33639,36531,105,122,811,239,8502,2488,894,2222,510,1112,537,2742,0,0,1459,2026-01-20 23:05:00.009
100793,SAA,"20260119","05",33639,36531,105,122,811,239,8502,2545,889,2291,512,1102,630,2724,0,0,1440,2026-01-20 23:05:00.009
100771,SAA,"20260119","12",33639,36531,105,122,811,239,8502,2383,951,2118,496,1058,240,2843,0,0,1540,2026-01-20 23:05:00.009
100772,SAA,"20260119","21",33639,36531,105,122,811,239,8502,2406,950,2073,532,1106,236,2790,0,0,1635,2026-01-20 23:05:00.009
100773,SAA,"20260119","10",33639,36531,105,122,811,239,8502,2448,915,2157,491,1127,404,2795,0,0,1491,2026-01-20 23:05:00.009
100774,SAA,"20260119","06",33639,36531,105,122,811,239,8502,2535,909,2288,512,1097,590,2772,0,0,1444,2026-01-20 23:05:00.009
100775,SAA,"20260119","00",33639,36531,105,122,811,239,8502,2493,732,2185,515,1116,720,2399,0,0,1429,2026-01-20 23:05:00.009
100776,SAA,"20260119","17",33639,36531,105,122,811,239,8502,2387,950,2068,521,1086,229,2792,0,0,1604,2026-01-20 23:05:00.009
100777,SAA,"20260119","13",33639,36531,105,122,811,239,8502,2387,971,2114,512,1041,229,2859,0,0,1550,2026-01-20 23:05:00.009
100778,SAA,"20260119","03",33639,36531,105,122,811,239,8502,2525,807,2265,515,1119,692,2581,0,0,1433,2026-01-20 23:05:00.009
100779,SAA,"20260119","15",33639,36531,105,122,811,239,8502,2394,961,2097,521,1064,229,2832,0,0,1582,2026-01-20 23:05:00.009
100780,SAA,"20260119","01",33639,36531,105,122,811,239,8502,2499,756,2207,514,1117,706,2458,0,0,1430,2026-01-20 23:05:00.009
100781,SAA,"20260119","19",33639,36531,105,122,811,239,8502,2385,950,2066,521,1089,229,2790,0,0,1607,2026-01-20 23:05:00.009
100782,SAA,"20260119","04",33639,36531,105,122,811,239,8502,2556,850,2302,511,1121,682,2667,0,0,1435,2026-01-20 23:05:00.009
100783,SAA,"20260119","23",33639,36531,105,122,811,239,8502,2429,950,2095,537,1126,258,2790,0,0,1660,2026-01-20 23:05:00.009
100784,SAA,"20260119","20",33639,36531,105,122,811,239,8502,2391,950,2066,521,1100,229,2790,0,0,1618,2026-01-20 23:05:00.009
100791,SAA,"20260119","09",33639,36531,105,122,811,239,8502,2485,901,2209,500,1116,482,2770,0,0,1474,2026-01-20 23:05:00.009
100790,SAA,"20260119","11",33639,36531,105,122,811,239,8502,2414,934,2119,495,1104,324,2812,0,0,1516,2026-01-20 23:05:00.009
100789,SAA,"20260119","18",33639,36531,105,122,811,239,8502,2385,950,2066,521,1088,229,2790,0,0,1606,2026-01-20 23:05:00.009
100788,SAA,"20260119","07",33639,36531,105,122,811,239,8502,2519,901,2258,510,1104,565,2757,0,0,1451,2026-01-20 23:05:00.009
100787,SAA,"20260119","02",33639,36531,105,122,811,239,8502,2520,795,2226,515,1117,700,2516,0,6,1431,2026-01-20 23:05:00.009
100786,SAA,"20260119","22",33639,36531,105,122,811,239,8502,2417,950,2081,535,1119,244,2790,0,0,1651,2026-01-20 23:05:00.009
100785,SAA,"20260119","14",33639,36531,105,122,811,239,8502,2392,971,2114,520,1046,229,2859,0,0,1563,2026-01-20 23:05:00.009
100055,SAA,"20260118","02",33378,36270,102,119,782,236,8415,2299,612,1934,520,968,861,1984,0,0,1189,2026-01-19 23:05:00.006
100056,SAA,"20260118","07",33378,36270,102,119,782,236,8415,2289,597,1908,527,996,875,1929,0,0,1224,2026-01-19 23:05:00.006
100057,SAA,"20260118","18",33639,36531,105,122,811,239,8502,2380,575,1993,603,1097,879,1992,0,0,1397,2026-01-19 23:05:00.006
100058,SAA,"20260118","11",33378,36270,102,119,782,236,8415,2291,559,1869,571,1042,875,1852,0,0,1314,2026-01-19 23:05:00.006
100059,SAA,"20260118","09",33378,36270,102,119,782,236,8415,2293,589,1895,543,1018,875,1908,0,0,1262,2026-01-19 23:05:00.006
100060,SAA,"20260118","16",33378,36270,102,119,782,236,8415,2336,557,1919,596,1090,879,1900,0,0,1383,2026-01-19 23:05:00.006
100061,SAA,"20260118","05",33378,36270,102,119,782,236,8415,2310,612,1948,524,976,875,1984,0,0,1201,2026-01-19 23:05:00.006
100062,SAA,"20260118","08",33378,36270,102,119,782,236,8415,2288,589,1895,535,1011,875,1908,0,0,1247,2026-01-19 23:05:00.006
100039,SAA,"20260118","12",33378,36270,102,119,782,236,8415,2288,559,1862,576,1051,875,1845,0,0,1328,2026-01-19 23:05:00.006
100040,SAA,"20260118","21",33639,36531,105,122,811,239,8502,2459,682,2079,604,1107,860,2202,0,0,1410,2026-01-19 23:05:00.006
100041,SAA,"20260118","06",33378,36270,102,119,782,236,8415,2314,612,1948,524,984,875,1984,0,0,1209,2026-01-19 23:05:00.006
100042,SAA,"20260118","10",33378,36270,102,119,782,236,8415,2297,589,1893,552,1026,875,1906,0,0,1279,2026-01-19 23:05:00.006
100043,SAA,"20260118","00",33378,36270,102,119,782,236,8415,2287,612,1922,520,960,849,1984,0,0,1181,2026-01-19 23:05:00.006
100044,SAA,"20260118","17",33378,36270,102,119,782,236,8415,2343,565,1945,599,1096,879,1934,0,0,1392,2026-01-19 23:05:00.006
100045,SAA,"20260118","13",33378,36270,102,119,782,236,8415,2301,559,1863,580,1067,879,1846,0,0,1344,2026-01-19 23:05:00.006
100046,SAA,"20260118","03",33378,36270,102,119,782,236,8415,2310,612,1948,521,971,875,1984,0,0,1193,2026-01-19 23:05:00.006
100047,SAA,"20260118","15",33378,36270,102,119,782,236,8415,2331,559,1882,591,1085,879,1865,0,0,1373,2026-01-19 23:05:00.006
100048,SAA,"20260118","01",33378,36270,102,119,782,236,8415,2293,612,1931,520,964,858,1984,0,0,1185,2026-01-19 23:05:00.006
100049,SAA,"20260118","19",33639,36531,105,122,811,239,8502,2395,592,2016,603,1097,879,2032,0,0,1397,2026-01-19 23:05:00.006
100050,SAA,"20260118","04",33378,36270,102,119,782,236,8415,2310,612,1948,521,972,875,1984,0,0,1194,2026-01-19 23:05:00.006
100051,SAA,"20260118","20",33639,36531,105,122,811,239,8502,2441,637,2041,605,1103,878,2103,0,0,1405,2026-01-19 23:05:00.006
100052,SAA,"20260118","23",33639,36531,105,122,811,239,8502,2482,702,2152,538,1117,751,2335,0,0,1423,2026-01-19 23:05:00.006
100053,SAA,"20260118","14",33378,36270,102,119,782,236,8415,2309,559,1863,588,1076,879,1846,0,0,1361,2026-01-19 23:05:00.006
100054,SAA,"20260118","22",33639,36531,105,122,811,239,8502,2466,688,2117,574,1108,806,2267,0,0,1414,2026-01-19 23:05:00.006
99315,SAA,"20260117","15",33378,36270,102,119,782,236,8415,2256,656,1914,504,902,632,2078,0,0,1266,2026-01-18 23:05:00.010
99313,SAA,"20260117","13",33378,36270,102,119,782,236,8415,2239,653,1916,496,908,620,2089,0,0,1264,2026-01-18 23:05:00.010
99312,SAA,"20260117","17",33378,36270,102,119,782,236,8415,2228,611,1864,513,912,632,1983,0,0,1285,2026-01-18 23:05:00.010
99311,SAA,"20260117","00",33639,36531,105,122,811,239,8502,2379,608,2003,570,943,1034,1980,0,0,1110,2026-01-18 23:05:00.010
99310,SAA,"20260117","06",33639,36531,105,122,811,239,8502,2364,673,2076,562,880,836,2223,0,0,1132,2026-01-18 23:05:00.010
99309,SAA,"20260117","10",33378,36270,102,119,782,236,8415,2268,648,1930,482,908,665,2096,0,0,1207,2026-01-18 23:05:00.010
99308,SAA,"20260117","21",33378,36270,102,119,782,236,8415,2267,611,1898,518,939,825,1983,0,0,1158,2026-01-18 23:05:00.010
99307,SAA,"20260117","12",33378,36270,102,119,782,236,8415,2225,643,1916,490,887,610,2092,0,0,1234,2026-01-18 23:05:00.010
99330,SAA,"20260117","08",33639,36531,105,122,811,239,8502,2346,674,2018,538,912,783,2185,0,0,1174,2026-01-18 23:05:00.010
99329,SAA,"20260117","05",33639,36531,105,122,811,239,8502,2354,619,2088,566,881,866,2164,0,0,1124,2026-01-18 23:05:00.010
99328,SAA,"20260117","16",33378,36270,102,119,782,236,8415,2245,647,1869,512,913,632,2027,0,0,1282,2026-01-18 23:05:00.010
99327,SAA,"20260117","09",33639,36531,105,122,811,239,8502,2284,661,1954,488,907,687,2124,0,0,1199,2026-01-18 23:05:00.010
99326,SAA,"20260117","11",33378,36270,102,119,782,236,8415,2237,643,1914,485,881,614,2090,0,0,1219,2026-01-18 23:05:00.010
99325,SAA,"20260117","18",33378,36270,102,119,782,236,8415,2232,611,1864,513,919,632,1983,0,0,1292,2026-01-18 23:05:00.010
99324,SAA,"20260117","07",33639,36531,105,122,811,239,8502,2342,675,2026,546,888,801,2194,0,0,1140,2026-01-18 23:05:00.010
99323,SAA,"20260117","02",33639,36531,105,122,811,239,8502,2383,608,2075,564,910,976,2069,0,0,1112,2026-01-18 23:05:00.010
99322,SAA,"20260117","22",33378,36270,102,119,782,236,8415,2278,612,1908,518,945,835,1984,0,0,1164,2026-01-18 23:05:00.010
99321,SAA,"20260117","14",33378,36270,102,119,782,236,8415,2247,653,1916,496,891,620,2089,0,0,1247,2026-01-18 23:05:00.010
99320,SAA,"20260117","20",33378,36270,102,119,782,236,8415,2247,611,1879,516,923,806,1983,0,0,1140,2026-01-18 23:05:00.010
99319,SAA,"20260117","23",33378,36270,102,119,782,236,8415,2283,612,1910,520,955,837,1984,0,0,1176,2026-01-18 23:05:00.010
99318,SAA,"20260117","04",33639,36531,105,122,811,239,8502,2368,612,2094,563,898,914,2137,0,0,1116,2026-01-18 23:05:00.010
99317,SAA,"20260117","19",33378,36270,102,119,782,236,8415,2234,611,1864,513,921,632,1983,0,0,1294,2026-01-18 23:05:00.010
99316,SAA,"20260117","01",33639,36531,105,122,811,239,8502,2391,608,2046,570,933,1016,2029,0,0,1112,2026-01-18 23:05:00.010
99314,SAA,"20260117","03",33639,36531,105,122,811,239,8502,2374,610,2074,565,905,940,2100,0,0,1114,2026-01-18 23:05:00.010
98584,SAA,"20260116","01",33639,36531,105,122,811,239,8502,2316,608,1899,560,909,878,1904,0,0,1194,2026-01-17 23:05:00.004
98585,SAA,"20260116","19",33639,36531,105,122,811,239,8502,2332,608,1927,564,914,1034,1904,0,0,1075,2026-01-17 23:05:00.004
98586,SAA,"20260116","04",33639,36531,105,122,811,239,8502,2324,608,1919,561,901,889,1904,0,0,1196,2026-01-17 23:05:00.004
98587,SAA,"20260116","23",33639,36531,105,122,811,239,8502,2351,608,1927,568,938,1034,1904,0,0,1103,2026-01-17 23:05:00.004
98588,SAA,"20260116","20",33639,36531,105,122,811,239,8502,2335,608,1927,565,918,1034,1904,0,0,1080,2026-01-17 23:05:00.004
98589,SAA,"20260116","14",33639,36531,105,122,811,239,8502,2336,608,1927,564,905,1034,1904,0,0,1066,2026-01-17 23:05:00.004
98597,SAA,"20260116","05",33639,36531,105,122,811,239,8502,2324,608,1919,561,901,889,1904,0,0,1196,2026-01-17 23:05:00.004
98596,SAA,"20260116","16",33639,36531,105,122,811,239,8502,2328,608,1927,564,907,1034,1904,0,0,1068,2026-01-17 23:05:00.004
98598,SAA,"20260116","08",33639,36531,105,122,811,239,8502,2329,608,1927,562,903,897,1904,0,0,1199,2026-01-17 23:05:00.004
98590,SAA,"20260116","22",33639,36531,105,122,811,239,8502,2347,608,1927,568,930,1034,1904,0,0,1095,2026-01-17 23:05:00.004
98591,SAA,"20260116","02",33639,36531,105,122,811,239,8502,2316,608,1902,561,900,872,1904,0,0,1195,2026-01-17 23:05:00.004
98592,SAA,"20260116","07",33639,36531,105,122,811,239,8502,2328,608,1927,561,903,897,1904,0,0,1198,2026-01-17 23:05:00.004
98593,SAA,"20260116","18",33639,36531,105,122,811,239,8502,2332,608,1927,564,914,1034,1904,0,0,1075,2026-01-17 23:05:00.004
98594,SAA,"20260116","11",33639,36531,105,122,811,239,8502,2330,608,1927,563,905,897,1904,0,0,1202,2026-01-17 23:05:00.004
98595,SAA,"20260116","09",33639,36531,105,122,811,239,8502,2330,608,1927,563,903,897,1904,0,0,1200,2026-01-17 23:05:00.004
98575,SAA,"20260116","12",33639,36531,105,122,811,239,8502,2336,608,1927,563,905,1034,1904,0,0,1065,2026-01-17 23:05:00.004
98576,SAA,"20260116","21",33639,36531,105,122,811,239,8502,2339,608,1927,566,922,1034,1904,0,0,1085,2026-01-17 23:05:00.004
98577,SAA,"20260116","10",33639,36531,105,122,811,239,8502,2330,608,1927,563,903,897,1904,0,0,1200,2026-01-17 23:05:00.004
98578,SAA,"20260116","06",33639,36531,105,122,811,239,8502,2328,608,1927,561,902,897,1904,0,0,1197,2026-01-17 23:05:00.004
98579,SAA,"20260116","00",33639,36531,105,122,811,239,8502,2334,614,1917,560,909,919,1887,0,0,1194,2026-01-17 23:05:00.004
98580,SAA,"20260116","17",33639,36531,105,122,811,239,8502,2332,608,1927,564,914,1034,1904,0,0,1075,2026-01-17 23:05:00.004
98581,SAA,"20260116","13",33639,36531,105,122,811,239,8502,2336,608,1927,563,905,1034,1904,0,0,1065,2026-01-17 23:05:00.004
98582,SAA,"20260116","03",33639,36531,105,122,811,239,8502,2316,608,1907,561,901,877,1904,0,0,1196,2026-01-17 23:05:00.004
98583,SAA,"20260116","15",33639,36531,105,122,811,239,8502,2328,608,1927,564,906,1034,1904,0,0,1067,2026-01-17 23:05:00.004
97854,SAA,"20260115","04",33639,36531,105,122,811,239,8502,2273,555,1799,542,907,1123,1704,0,0,976,2026-01-16 23:05:00.004
97843,SAA,"20260115","12",33639,36531,105,122,811,239,8502,2245,510,1657,602,952,1116,1517,0,0,1088,2026-01-16 23:05:00.004
97844,SAA,"20260115","21",33639,36531,105,122,811,239,8502,2342,558,1879,563,947,1006,1761,0,0,1180,2026-01-16 23:05:00.004
97845,SAA,"20260115","06",33639,36531,105,122,811,239,8502,2274,555,1799,555,906,1116,1704,0,0,995,2026-01-16 23:05:00.004
97846,SAA,"20260115","10",33639,36531,105,122,811,239,8502,2240,517,1713,582,938,1116,1580,0,0,1054,2026-01-16 23:05:00.004
97847,SAA,"20260115","00",33369,36261,102,119,781,236,8412,2248,540,1603,593,1028,1283,1511,0,0,970,2026-01-16 23:05:00.004
97848,SAA,"20260115","17",33639,36531,105,122,811,239,8502,2285,549,1742,636,938,1051,1620,0,0,1194,2026-01-16 23:05:00.004
97849,SAA,"20260115","13",33639,36531,105,122,811,239,8502,2227,517,1635,610,969,1126,1492,0,0,1113,2026-01-16 23:05:00.004
97850,SAA,"20260115","03",33639,36531,105,122,811,239,8502,2318,555,1801,561,980,1220,1704,0,0,973,2026-01-16 23:05:00.004
97851,SAA,"20260115","15",33639,36531,105,122,811,239,8502,2285,527,1733,621,980,1090,1590,0,0,1181,2026-01-16 23:05:00.004
97852,SAA,"20260115","01",33639,36531,105,122,811,239,8502,2285,555,1671,569,1030,1269,1585,0,0,971,2026-01-16 23:05:00.004
97853,SAA,"20260115","19",33639,36531,105,122,811,239,8502,2308,558,1809,595,944,1004,1696,0,0,1206,2026-01-16 23:05:00.004
97855,SAA,"20260115","20",33639,36531,105,122,811,239,8502,2332,558,1857,594,947,1052,1726,0,0,1178,2026-01-16 23:05:00.004
97856,SAA,"20260115","23",33639,36531,105,122,811,239,8502,2330,604,1910,560,907,945,1844,0,0,1192,2026-01-16 23:05:00.004
97857,SAA,"20260115","14",33639,36531,105,122,811,239,8502,2258,526,1690,615,977,1104,1546,0,0,1158,2026-01-16 23:05:00.004
97858,SAA,"20260115","22",33639,36531,105,122,811,239,8502,2326,564,1870,560,922,952,1774,0,0,1190,2026-01-16 23:05:00.004
97859,SAA,"20260115","02",33639,36531,105,122,811,239,8502,2320,555,1742,571,1024,1264,1655,0,0,973,2026-01-16 23:05:00.004
97860,SAA,"20260115","07",33639,36531,105,122,811,239,8502,2249,547,1753,558,909,1116,1650,0,0,1001,2026-01-16 23:05:00.004
97861,SAA,"20260115","18",33639,36531,105,122,811,239,8502,2306,558,1788,608,942,1019,1675,0,0,1202,2026-01-16 23:05:00.004
97862,SAA,"20260115","11",33639,36531,105,122,811,239,8502,2240,512,1675,592,936,1116,1537,0,0,1062,2026-01-16 23:05:00.004
97863,SAA,"20260115","09",33639,36531,105,122,811,239,8502,2251,523,1734,576,926,1116,1607,0,0,1036,2026-01-16 23:05:00.004
97864,SAA,"20260115","16",33639,36531,105,122,811,239,8502,2292,530,1762,631,955,1050,1622,0,0,1206,2026-01-16 23:05:00.004
97865,SAA,"20260115","05",33639,36531,105,122,811,239,8502,2273,555,1799,549,904,1116,1704,0,0,987,2026-01-16 23:05:00.004
97866,SAA,"20260115","08",33639,36531,105,122,811,239,8502,2245,525,1735,574,914,1116,1610,0,0,1022,2026-01-16 23:05:00.004
97115,SAA,"20260114","00",33129,36021,97,114,773,230,8364,2251,448,1530,626,1121,1457,1312,0,0,956,2026-01-15 23:05:00.006
97116,SAA,"20260114","17",33369,36261,102,119,781,236,8412,2170,539,1560,569,971,989,1505,0,0,1145,2026-01-15 23:05:00.006
97117,SAA,"20260114","13",33369,36261,102,119,781,236,8412,2177,588,1672,534,943,989,1666,0,0,1082,2026-01-15 23:05:00.006
97118,SAA,"20260114","03",33129,36021,97,114,773,230,8364,2343,507,1720,629,1113,1476,1533,0,0,960,2026-01-15 23:05:00.006
97119,SAA,"20260114","15",33369,36261,102,119,781,236,8412,2170,569,1630,554,967,989,1605,0,0,1126,2026-01-15 23:05:00.006
97134,SAA,"20260114","08",33129,36021,97,114,773,230,8364,2283,509,1766,560,1061,1262,1616,0,0,1018,2026-01-15 23:05:00.006
97133,SAA,"20260114","05",33129,36021,97,114,773,230,8364,2324,547,1755,595,1070,1358,1634,0,0,975,2026-01-15 23:05:00.006
97132,SAA,"20260114","16",33369,36261,102,119,781,236,8412,2180,563,1612,564,975,989,1581,0,0,1144,2026-01-15 23:05:00.006
97131,SAA,"20260114","09",33369,36261,102,119,781,236,8412,2257,548,1731,522,1044,1194,1634,0,0,1017,2026-01-15 23:05:00.006
97130,SAA,"20260114","11",33369,36261,102,119,781,236,8412,2225,590,1689,506,1022,1097,1671,0,0,1039,2026-01-15 23:05:00.006
97129,SAA,"20260114","18",33369,36261,102,119,781,236,8412,2163,536,1547,575,980,1245,1489,0,0,904,2026-01-15 23:05:00.006
97128,SAA,"20260114","07",33129,36021,97,114,773,230,8364,2302,521,1779,588,1043,1297,1640,0,0,994,2026-01-15 23:05:00.006
97127,SAA,"20260114","02",33129,36021,97,114,773,230,8364,2335,497,1660,627,1121,1492,1456,0,0,957,2026-01-15 23:05:00.006
97126,SAA,"20260114","22",33369,36261,102,119,781,236,8412,2202,537,1558,588,1015,1256,1490,0,0,952,2026-01-15 23:05:00.006
97125,SAA,"20260114","14",33369,36261,102,119,781,236,8412,2180,583,1659,547,954,989,1648,0,0,1106,2026-01-15 23:05:00.006
97124,SAA,"20260114","20",33369,36261,102,119,781,236,8412,2170,537,1547,585,995,1245,1490,0,0,929,2026-01-15 23:05:00.006
97123,SAA,"20260114","23",33369,36261,102,119,781,236,8412,2210,537,1569,590,1019,1267,1490,0,0,958,2026-01-15 23:05:00.006
